iteration	errD	errG	D_x	D_G_z1	D_G_z2
2709	0.03468	8.17679	0.98146	0.01292	0.00051
2710	0.01828	9.06607	0.99068	0.00734	0.00028
2711	0.01067	9.50349	0.99523	0.00509	0.00017
2712	0.00576	10.18212	0.99745	0.00281	9e-05
2713	0.00426	10.12685	0.99779	0.00185	7e-05
2714	0.00251	10.29482	0.99878	0.00119	5e-05
2715	0.05135	6.93535	0.95936	0.00102	0.01718
2716	0.31208	8.4684	0.97965	0.2067	0.00863
2717	0.15767	10.43706	0.98969	0.10483	0.00432
2718	0.08075	11.83929	0.99301	0.05249	0.00216
2719	0.04083	12.43627	0.99607	0.02627	0.00108
2720	0.02314	11.65477	0.9954	0.0132	0.00056
2721	0.02242	7.48235	0.97995	0.00156	0.00106
2722	0.09579	8.38258	0.97791	0.06185	0.00065
2723	0.08146	8.37204	0.96007	0.0316	0.0007
2724	0.05727	7.80796	0.9779	0.02976	0.0013
2725	0.04013	7.87725	0.98655	0.02382	0.00087
2726	0.02257	8.35539	0.99253	0.01367	0.00054
2727	0.02487	8.0718	0.9888	0.01274	0.00049
2728	0.03646	8.58368	0.98327	0.01817	0.00034
2729	0.02647	8.58667	0.98384	0.00943	0.00034
2730	0.05734	10.06809	0.99188	0.04339	0.00017
2731	0.03007	11.63652	0.99467	0.02182	9e-05
2732	0.01568	12.64387	0.99671	0.01093	5e-05
2733	0.01428	12.22844	0.99232	0.00548	3e-05
2734	0.01886	8.64017	0.98518	0.00309	0.00352
2735	0.07208	9.65751	0.99253	0.0588	0.00179
2736	0.04637	10.75217	0.98704	0.03016	0.00091
2737	0.02801	10.82037	0.98898	0.01531	0.00048
2738	0.00502	10.02075	0.9953	0.00029	8e-05
2739	0.00973	8.43582	0.99242	0.00206	0.00064
2740	0.02444	9.41537	0.99044	0.01452	0.00034
2741	0.01287	10.94701	0.99473	0.00743	0.00017
2742	0.22977	7.67005	0.84708	0.00374	0.00847
2743	0.18821	6.78604	0.92344	0.06778	0.00592
2744	0.10423	7.16831	0.96116	0.04328	0.0033
2745	0.06384	7.77198	0.9796	0.03222	0.00182
2746	0.03433	8.48718	0.98962	0.01832	0.00099
2747	0.01803	9.22631	0.99433	0.00955	0.00053
2748	0.02344	7.80455	0.98556	0.00724	0.00122
2749	0.03476	8.50641	0.98271	0.0159	0.00067
2750	0.02066	9.7614	0.9907	0.01057	0.00034
2751	0.04713	7.30582	0.9644	0.00542	0.00848
2752	0.08495	8.61293	0.98209	0.05558	0.00427
2753	0.04597	10.26175	0.98778	0.02798	0.00216
2754	0.02393	10.86536	0.99347	0.01452	0.00117
2755	0.0258	10.39259	0.97633	0.00082	0.00073
2756	0.02224	10.87361	0.98775	0.00914	0.00038
2757	0.01121	12.51838	0.99379	0.00458	0.00019
2758	0.04914	9.58707	0.95672	0.0023	0.00115
2759	0.02959	6.54076	0.97415	0.00188	0.03157
2760	0.59476	7.45245	0.98693	0.29473	0.01602
2761	0.29947	9.62807	0.99329	0.14927	0.00802
2762	0.17592	11.12023	0.97729	0.07468	0.00401
2763	0.08991	11.66893	0.98672	0.03736	0.00201
2764	0.12212	10.39556	0.92501	0.01871	0.00116
2765	0.15328	6.58553	0.88945	0.01033	0.05869
2766	1.02133	6.46137	0.9447	0.39771	0.03073
2767	0.51679	8.45366	0.97189	0.20444	0.01539
2768	0.51283	9.01646	0.81901	0.10228	0.00776
2769	0.25716	8.34548	0.90928	0.05166	0.00453
2770	0.13526	7.06982	0.95456	0.03232	0.00705
2771	0.10886	6.95445	0.9772	0.0525	0.00462
2772	0.00384	8.57376	0.99873	0.00256	0.00027
2773	0.00352	8.48101	0.99902	0.00253	0.00033
2774	0.00604	8.13313	0.99756	0.00357	0.00056
2775	0.00518	8.2972	0.99845	0.0036	0.00048
2776	0.0109	7.7801	0.99194	0.00259	0.00086
2777	0.01358	8.04482	0.99493	0.00831	0.00061
2778	0.00997	8.75232	0.99499	0.00484	0.00037
2779	0.15771	5.46635	0.89371	0.00333	0.09315
2780	0.5037	6.47972	0.94683	0.26756	0.0471
2781	0.25838	8.25941	0.97224	0.13908	0.0236
2782	0.13635	10.14684	0.97937	0.06981	0.01181
2783	0.08798	10.92814	0.97102	0.03495	0.00592
2784	0.04573	11.11921	0.98383	0.01752	0.00299
2785	0.18212	8.44992	0.8907	0.00895	0.01661
2786	0.25039	8.08791	0.94503	0.11575	0.00887
2787	0.13435	8.47667	0.97149	0.06589	0.00472
2788	0.06955	9.29372	0.98554	0.03509	0.00258
2789	0.01999	10.79932	0.99936	0.01882	6e-05
2790	0.13673	7.36486	0.93109	0.01088	0.01173
2791	0.27472	7.82282	0.96543	0.16436	0.00636
2792	0.18013	8.56161	0.95111	0.09037	0.00358
2793	0.84773	6.24993	0.6328	0.04706	0.06992
2794	0.93662	5.06214	0.81623	0.27787	0.05123
2795	0.52181	5.90216	0.90801	0.1885	0.02634
2796	0.26988	6.92385	0.95339	0.10251	0.01346
2797	0.13777	7.77713	0.97647	0.05385	0.00695
2798	0.17125	6.44137	0.92756	0.03189	0.00842
2799	0.11781	6.44349	0.96374	0.04544	0.0053
2800	0.08423	7.39125	0.98034	0.04552	0.00302
2801	0.05888	7.96327	0.97677	0.02519	0.00181
2802	0.03998	7.78193	0.98221	0.01648	0.00154
2803	0.02478	7.88521	0.99008	0.01198	0.00106
2804	0.02237	8.53889	0.9913	0.01209	0.00061
2805	0.01434	9.37256	0.99474	0.00828	0.00034
2806	0.00328	10.44125	0.99739	0.00065	4e-05
2807	0.00217	10.29922	0.99834	0.00051	4e-05
2808	0.12823	6.52102	0.90726	0.00074	0.06202
2809	0.51185	6.89927	0.95361	0.28541	0.03141
2810	0.26316	8.31768	0.97558	0.14866	0.01574
2811	0.16559	9.31295	0.95798	0.07461	0.0079
2812	0.1121	9.18295	0.95235	0.03751	0.00409
2813	0.0589	7.98511	0.97538	0.0208	0.00349
2814	0.05766	8.45146	0.98721	0.03619	0.00189
2815	0.03116	9.33803	0.99242	0.01923	0.00097
2816	0.03242	9.05628	0.98251	0.00982	0.0006
2817	1.15488	4.99911	0.59647	0.00631	0.23546
2818	1.79774	4.65624	0.79819	0.43592	0.12886
2819	1.07393	7.13587	0.89899	0.35169	0.06449
2820	0.53871	9.62892	0.94864	0.17672	0.03225
2821	0.2701	11.33508	0.97363	0.08842	0.01613
2822	0.1356	12.38337	0.98628	0.04422	0.00807
2823	0.00742	12.19282	0.99286	3e-05	1e-05
2824	0.00597	11.60553	0.99424	5e-05	2e-05
2825	0.00485	10.61743	0.99536	0.00012	8e-05
2826	0.01285	9.0138	0.98898	0.00103	0.0015
2827	0.02089	8.18704	0.98729	0.00749	0.00125
2828	0.03724	6.14851	0.97243	0.00545	0.01001
2829	0.10625	8.03127	0.98619	0.08148	0.00505
2830	0.05352	10.81072	0.99283	0.04087	0.00253
2831	0.05015	12.20547	0.97416	0.02044	0.00127
2832	0.0496	11.62432	0.96637	0.01022	0.00065
2833	0.02599	10.57009	0.98203	0.00514	0.00039
2834	0.01592	8.76266	0.98846	0.00293	0.00102
2835	0.02108	9.06087	0.99421	0.01428	0.0006
2836	0.01069	10.36746	0.99709	0.00727	0.00031
2837	0.00558	10.95597	0.99836	0.00369	0.00016
2838	0.00297	10.94551	0.99909	0.00194	0.0001
2839	0.00228	10.58756	0.99926	0.00147	0.0001
2840	0.00174	11.02994	0.99977	0.00151	2e-05
2841	0.00335	10.01323	0.99756	0.0009	0.00011
2842	0.00571	9.56378	0.99629	0.00197	0.00014
2843	0.00395	11.4336	0.99806	0.00198	7e-05
2844	0.00219	12.89557	0.99884	0.00102	3e-05
2845	0.00114	13.62962	0.99938	0.00052	2e-05
2846	0.00059	13.63547	0.99968	0.00026	1e-05
2847	0.00063	12.53825	0.99953	0.00016	1e-05
2848	0.00053	12.71602	0.99974	0.00027	1e-05
2849	0.00193	10.14703	0.99824	0.00017	0.00236
2850	0.03506	11.91339	0.99908	0.0319	0.00118
2851	0.0176	14.03857	0.99949	0.01597	0.00059
2852	0.00881	15.55492	0.99973	0.00799	0.0003
2853	0.00757	15.87885	0.99673	0.004	0.00015
2854	0.00452	15.36783	0.99765	0.00201	8e-05
2855	0.06496	12.27983	0.94956	0.00112	0.002
2856	0.06312	11.36341	0.97474	0.02863	0.00104
2857	0.00033	11.49391	0.99994	0.00028	4e-05
2858	0.00109	10.79445	0.99994	0.00103	0.0004
2859	0.00329	10.61044	0.99992	0.00319	0.00035
2860	0.00222	10.75506	0.99993	0.00214	0.00021
2861	0.00196	10.52506	0.99953	0.00149	0.00014
2862	0.00135	10.15281	0.99962	0.00097	0.0001
2863	0.00151	9.96178	0.99964	0.00116	9e-05
2864	0.00127	10.43305	0.9998	0.00107	6e-05
2865	0.00078	11.20877	0.99984	0.00063	3e-05
2866	0.00052	11.73397	0.99981	0.00033	2e-05
2867	0.00139	11.68854	0.99879	0.00017	1e-05
2868	0.02077	8.16782	0.9856	0.00026	0.00913
2869	0.05731	8.7164	0.99277	0.04238	0.00467
2870	0.02917	10.29015	0.99625	0.02158	0.00236
2871	0.01735	10.95899	0.99605	0.01147	0.00126
2872	0.00926	11.23829	0.99795	0.00624	0.00069
2873	0.0057	11.18869	0.99871	0.00392	0.00039
2874	0.00054	11.15665	0.99972	0.00026	3e-05
2875	0.00079	10.52086	0.99949	0.00029	5e-05
2876	0.08367	6.39422	0.93131	0.00069	0.06163
2877	0.41671	6.96381	0.96552	0.25243	0.03112
2878	0.213	8.65643	0.98127	0.12936	0.01558
2879	0.11792	10.15888	0.97992	0.06479	0.00779
2880	0.32238	9.10577	0.83293	0.03243	0.00408
2881	0.16838	7.38145	0.9099	0.01677	0.00392
2882	0.09445	5.75994	0.95451	0.0181	0.01111
2883	0.12875	6.85028	0.97717	0.08143	0.00575
2884	0.0658	8.56091	0.98835	0.0419	0.00292
2885	0.03315	9.82759	0.99416	0.02118	0.00148
2886	0.01681	10.52723	0.99701	0.01076	0.00078
2887	0.0089	10.82243	0.99816	0.00554	0.00043
2888	0.00466	10.7833	0.99904	0.00293	0.00027
2889	0.00664	9.63705	0.99566	0.00185	0.0003
2890	0.00384	8.79748	0.99779	0.0014	0.00036
2891	0.0541	11.9644	0.99983	0.0519	1e-05
2892	0.02862	13.09324	0.99844	0.02604	1e-05
2893	0.11874	9.84798	0.91447	0.01315	0.00291
2894	0.15755	8.98485	0.94829	0.07493	0.0018
2895	0.09986	9.78898	0.97386	0.05766	0.00096
2896	0.12875	8.29053	0.92665	0.03435	0.0033
2897	0.22025	9.80166	0.96268	0.13982	0.00168
2898	0.11848	11.10666	0.97403	0.07077	0.00084
2899	0.15827	9.66021	0.92547	0.03563	0.00066
2900	0.10452	7.89436	0.95232	0.03197	0.00219
2901	0.19808	8.61047	0.95984	0.11332	0.00116
2902	0.16972	8.32116	0.92573	0.05856	0.00091
2903	0.0994	7.63172	0.96119	0.04187	0.00113
2904	0.07058	7.91735	0.9784	0.03912	0.00072
2905	0.07614	7.7506	0.96741	0.03375	0.00066
2906	0.05548	8.21705	0.97705	0.02728	0.00049
2907	0.04375	8.04861	0.97789	0.01848	0.00062
2908	0.01882	8.27238	0.99185	0.01052	0.00035
2909	0.02253	7.43856	0.98807	0.00943	0.00092
2910	0.03987	9.03335	0.99396	0.03232	0.00047
2911	0.02558	10.37378	0.99196	0.01643	0.00024
2912	0.02421	9.5303	0.98505	0.00842	0.00022
2913	0.01344	8.82664	0.992	0.00502	0.00037
2914	0.0661	10.54743	0.99593	0.05561	0.00019
2915	0.0343	12.79224	0.99678	0.02786	9e-05
2916	0.03205	13.27719	0.98408	0.01394	5e-05
2917	0.01821	12.54382	0.98991	0.007	5e-05
2918	0.00952	11.76213	0.99468	0.00364	0.00012
2919	0.01629	9.93098	0.99002	0.00591	0.0004
2920	0.02902	11.38605	0.99481	0.023	0.0002
2921	0.37058	8.19149	0.78132	0.01152	0.00565
2922	0.27119	6.81987	0.89053	0.08056	0.00673
2923	0.54146	8.10334	0.9452	0.3059	0.00342
2924	0.28663	9.61636	0.96004	0.15511	0.00172
2925	0.04621	11.004	0.95737	0.00043	3e-05
2926	0.29983	7.72949	0.82726	0.00055	0.00721
2927	0.20864	5.99182	0.91296	0.05404	0.01122
2928	0.24833	7.11125	0.95531	0.14973	0.00577
2929	0.15044	8.05065	0.95769	0.07756	0.00295
2930	0.33225	6.72868	0.84726	0.039	0.00595
2931	0.17831	5.151	0.92116	0.02901	0.02883
2932	0.36632	6.44901	0.9545	0.19376	0.01484
2933	0.19674	7.98254	0.97068	0.10373	0.00759
2934	0.39732	7.52966	0.78689	0.05229	0.00962
2935	0.27824	6.22249	0.8586	0.06298	0.01873
2936	0.23911	6.85626	0.92882	0.11381	0.00971
2937	0.12484	7.6802	0.96147	0.05922	0.0053
2938	0.07035	8.42121	0.97793	0.03458	0.00345
2939	0.11953	7.09023	0.92779	0.02234	0.00913
2940	0.13878	7.87445	0.9637	0.07715	0.0048
2941	0.09245	8.42916	0.96219	0.04108	0.00281
2942	0.12738	6.47336	0.88965	0.00291	0.02867
2943	0.5034	8.28908	0.94476	0.2327	0.01442
2944	0.26667	10.38626	0.95834	0.11669	0.00721
2945	1.06352	8.61407	0.61316	0.05837	0.00432
2946	0.54107	5.49762	0.80635	0.03816	0.055
2947	1.90184	5.59773	0.90112	0.49497	0.02944
2948	1.03636	7.09124	0.92035	0.29705	0.01483
2949	0.56816	8.25321	0.91921	0.15063	0.00746
2950	0.47757	7.48442	0.81197	0.07632	0.00464
2951	0.29328	6.35115	0.90255	0.08554	0.00525
2952	0.24067	7.21124	0.9445	0.1211	0.00279
2953	0.13106	8.52065	0.96389	0.06254	0.00144
2954	0.13731	8.3783	0.94345	0.03173	0.00091
2955	0.07543	7.3923	0.97094	0.02178	0.00158
2956	0.05554	7.02798	0.97653	0.01952	0.00155
2957	1.0346	4.35345	0.5914	0.01254	0.14052
2958	1.32253	4.00877	0.79543	0.3485	0.10703
2959	0.16293	8.32842	0.99593	0.13942	0.00038
2960	0.09395	8.31177	0.99743	0.08126	0.00035
2961	0.05104	8.42877	0.99718	0.04314	0.0003
2962	0.02658	8.73171	0.99841	0.02245	0.00025
2963	0.0245	8.54103	0.98915	0.01172	0.0003
2964	0.01725	7.71832	0.99163	0.00788	0.00089
2965	0.019	7.38323	0.99512	0.01349	0.0011
2966	0.02735	7.84049	0.98946	0.01587	0.00081
2967	0.05088	6.68619	0.96256	0.00871	0.00282
2968	0.05114	7.9608	0.98083	0.02875	0.00148
2969	0.03468	8.71664	0.98249	0.01536	0.00079
2970	0.02327	8.53939	0.98676	0.00902	0.00058
2971	0.02899	6.51924	0.97875	0.0062	0.00772
2972	0.15001	8.36822	0.98933	0.11674	0.00388
2973	0.07569	11.10422	0.99416	0.05855	0.00194
2974	0.05341	12.54745	0.98239	0.02928	0.00097
2975	0.03644	13.30265	0.98258	0.01464	0.00049
2976	0.39297	7.02048	0.72523	2e-05	0.00323
2977	0.22918	6.28603	0.86228	0.03074	0.00581
2978	0.16068	7.3221	0.93111	0.05795	0.00318
2979	0.08898	8.66538	0.96536	0.03703	0.00164
2980	0.04518	10.00767	0.9825	0.01902	0.00084
2981	0.02272	10.75012	0.99121	0.00961	0.00043
2982	0.01237	10.66775	0.99479	0.00499	0.00025
2983	0.00886	10.34726	0.99504	0.00273	0.00027
2984	0.00821	9.99879	0.9972	0.00476	0.00018
2985	0.00556	10.1212	0.99724	0.00248	0.00013
2986	0.00619	10.49691	0.99748	0.00349	0.0001
2987	0.00405	11.15587	0.99811	0.00207	6e-05
2988	0.00754	9.28801	0.99377	0.00114	0.00054
2989	0.00763	8.91759	0.99524	0.00277	0.00039
2990	0.00641	10.66328	0.99757	0.00392	0.0002
2991	0.00368	12.14256	0.99837	0.00202	0.0001
2992	0.00377	11.95773	0.99731	0.00105	6e-05
2993	0.00066	9.3751	0.99947	0.00013	0.0001
2994	0.00169	10.70939	0.99972	0.0014	5e-05
2995	0.00151	11.29097	0.99927	0.00077	3e-05
2996	0.00088	11.59293	0.99956	0.00043	2e-05
2997	0.00071	11.82959	0.99966	0.00037	1e-05
2998	0.00047	12.43531	0.99981	0.00028	1e-05
2999	0.00113	10.31049	0.99903	0.00015	0.00017
3000	0.0079	11.88674	0.99951	0.00734	9e-05
3001	0.00403	13.94869	0.99971	0.0037	4e-05
3002	0.01166	13.27631	0.99105	0.00186	3e-05
3003	0.00636	11.18115	0.99503	0.00095	8e-05
3004	0.00593	10.06437	0.99679	0.0025	0.00012
3005	0.00387	10.76996	0.9983	0.00205	6e-05
3006	0.00236	11.16283	0.99885	0.00116	4e-05
3007	0.00143	11.28916	0.99931	0.00072	3e-05
3008	0.00149	10.70627	0.99907	0.00055	4e-05
3009	0.00344	12.68883	0.99946	0.00288	2e-05
3010	0.00792	12.36572	0.99238	3e-05	6e-05
3011	0.00545	12.26589	0.99609	0.0014	4e-05
3012	0.00473	11.32778	0.99652	0.00116	4e-05
3013	0.00523	12.52979	0.99821	0.00339	2e-05
3014	0.01347	10.93217	0.98877	0.0017	7e-05
3015	0.01396	10.64775	0.99435	0.00793	7e-05
3016	0.00985	11.89035	0.99714	0.00679	4e-05
3017	0.00506	13.2473	0.99845	0.00341	2e-05
3018	0.00638	12.55977	0.99557	0.00171	1e-05
3019	0.00661	9.27693	0.99452	0.00097	0.00285
3020	0.30184	10.24764	0.99725	0.1899	0.00144
3021	0.18838	10.85269	0.96793	0.09688	0.00073
3022	0.11554	10.65501	0.96656	0.04872	0.00042
3023	0.07978	9.67802	0.96353	0.02579	0.00122
3024	0.06952	9.69542	0.98082	0.03857	0.00064
3025	0.03672	10.12239	0.98894	0.01977	0.00034
3026	0.10862	7.66281	0.93863	0.01007	0.00456
3027	0.34072	10.22544	0.99992	0.27718	8e-05
3028	0.17342	11.39011	0.99752	0.1392	6e-05
3029	0.11936	11.42271	0.97033	0.07064	0.00033
3030	0.08164	10.43987	0.96814	0.03874	0.00109
3031	0.04779	9.53862	0.98244	0.02464	0.00089
3032	0.0497	10.15557	0.98922	0.03485	0.00046
3033	0.52987	6.5259	0.72493	0.01767	0.04177
3034	1.15656	6.44636	0.86123	0.37621	0.02201
3035	0.59197	7.62382	0.92934	0.2003	0.01111
3036	0.29876	8.70518	0.96318	0.10142	0.00561
3037	0.16357	9.3142	0.96873	0.05106	0.0029
3038	0.08855	8.72283	0.98243	0.03028	0.00226
3039	0.0567	8.59402	0.99052	0.02644	0.00138
3040	0.05336	7.62155	0.97325	0.01496	0.00154
3041	0.24109	4.04333	0.8464	0.01898	0.31795
3042	1.61791	4.74005	0.92288	0.47962	0.16243
3043	0.94513	6.47008	0.88553	0.25874	0.08142
3044	0.66016	6.77144	0.70456	0.00551	0.00454
3045	0.35589	5.6667	0.83513	0.00972	0.01008
3046	0.28405	6.1458	0.91634	0.09112	0.00587
3047	0.14772	7.25978	0.95712	0.05016	0.00311
3048	0.0794	7.71905	0.97757	0.0296	0.00184
3049	0.05077	8.02897	0.98384	0.02075	0.00119
3050	0.04918	7.22095	0.9735	0.01452	0.00192
3051	0.03175	7.4892	0.98453	0.01213	0.00131
3052	0.06531	8.08483	0.96851	0.02616	0.00083
3053	0.03873	9.42624	0.98245	0.01724	0.00044
3054	0.03844	8.35383	0.97481	0.0092	0.00063
3055	0.02772	8.35057	0.98613	0.01174	0.00052
3056	0.01989	8.30442	0.98862	0.00741	0.00052
3057	0.01832	9.6671	0.99148	0.00918	0.00027
3058	0.06708	7.67471	0.94835	0.00466	0.00224
3059	0.23352	9.37322	0.9741	0.15568	0.00113
3060	0.12061	11.3482	0.98366	0.07828	0.00057
3061	0.00945	13.57115	0.99082	0.00018	1e-05
3062	0.25654	10.82992	0.83592	0.00015	0.0012
3063	0.14927	7.39047	0.9065	0.00896	0.01158
3064	0.31295	7.78719	0.95316	0.14847	0.00606
3065	0.16581	9.32617	0.97565	0.0825	0.00312
3066	0.08594	10.20635	0.9857	0.04215	0.00161
3067	0.42728	8.05864	0.81164	0.02167	0.01575
3068	0.28453	7.22792	0.89629	0.0651	0.00995
3069	0.22861	8.35738	0.93665	0.09772	0.00505
3070	0.1167	9.74838	0.96696	0.04989	0.00254
3071	0.0621	10.71907	0.97985	0.02503	0.00128
3072	0.03154	10.56992	0.98964	0.01272	0.00071
3073	0.03463	9.52958	0.97853	0.00794	0.00178
3074	0.06925	10.55962	0.98189	0.0391	0.0009
3075	0.03672	11.81118	0.9889	0.01957	0.00045
3076	0.03676	11.70246	0.97692	0.00979	0.00024
3077	0.0201	10.63693	0.98697	0.00511	0.00053
3078	0.00799	9.58368	0.99996	0.0079	0.0005
3079	0.00565	9.99922	0.99994	0.00555	0.0003
3080	0.00323	10.67025	0.99983	0.00305	0.00016
3081	0.00208	10.80426	0.99986	0.00192	0.0001
3082	0.02104	7.40975	0.98145	0.00118	0.01889
3083	0.25336	9.35292	0.99071	0.16017	0.00946
3084	0.12692	11.99145	0.99529	0.08026	0.00473
3085	0.06365	14.07673	0.99746	0.04013	0.00236
3086	0.03591	14.78895	0.99472	0.02007	0.00118
3087	0.03973	14.30535	0.97944	0.01003	0.00059
3088	0.0213	13.0711	0.98829	0.00502	0.0003
3089	0.01093	11.04947	0.99408	0.00272	0.00049
3090	0.01344	10.48696	0.99688	0.0089	0.00028
3091	0.00811	10.27451	0.99728	0.00466	0.00019
3092	0.01404	8.70923	0.98994	0.00278	0.00119
3093	0.017	10.04212	0.99456	0.01083	0.0006
3094	0.00942	11.45916	0.99642	0.00547	0.00031
3095	0.00053	12.90953	0.99951	4e-05	1e-05
3096	0.00069	12.58922	0.99938	6e-05	2e-05
3097	0.00127	11.8871	0.99892	0.00019	0.0001
3098	0.00173	11.37224	0.99931	0.00104	7e-05
3099	0.00151	10.85917	0.99918	0.00068	7e-05
3100	0.00166	11.12863	0.99928	0.00094	4e-05
3101	0.03257	7.54625	0.97187	0.00054	0.01093
3102	0.49922	8.52681	0.98592	0.30219	0.00552
3103	0.25055	10.50862	0.99285	0.15193	0.00276
3104	0.15292	11.43419	0.97027	0.07601	0.00138
3105	0.07859	10.97712	0.98314	0.03813	0.00071
3106	0.05986	8.9969	0.97262	0.02003	0.0009
3107	0.0567	7.909	0.97546	0.02517	0.00107
3108	0.04954	8.28285	0.98248	0.0281	0.00064
3109	0.02692	9.29687	0.99002	0.01498	0.00034
3110	0.01511	9.63066	0.9938	0.00792	0.00021
3111	0.35428	6.77923	0.81018	0.00403	0.01268
3112	0.81462	6.94693	0.99991	0.44669	0.002
3113	0.41223	8.24154	0.99955	0.22782	0.00106
3114	0.21599	9.15545	0.9908	0.11455	0.00057
3115	0.10844	9.77162	0.99513	0.05744	0.00031
3116	0.05488	10.08882	0.99697	0.02878	0.00018
3117	0.03039	9.15754	0.99586	0.01471	0.00024
3118	0.01729	8.02853	0.99741	0.00893	0.00069
3119	0.07315	4.95419	0.94873	0.0113	0.08819
3120	0.62837	7.00962	0.97399	0.32329	0.04416
3121	0.31629	9.70366	0.98544	0.16219	0.02208
3122	0.16022	11.93638	0.99068	0.08111	0.01104
3123	0.08532	13.09567	0.99021	0.04057	0.00552
3124	1.90293	10.77043	0.53215	0.02031	0.00496
3125	1.39671	6.26193	0.51742	0.04204	0.22756
3126	1.59306	5.91379	0.75844	0.37359	0.11635
3127	0.85705	7.07213	0.879	0.24269	0.05865
3128	0.45749	8.43782	0.92356	0.13309	0.02951
3129	0.00114	10.70773	0.99916	0.0003	3e-05
3130	0.14238	9.1066	0.89954	0.00032	0.00057
3131	0.08458	7.06726	0.94949	0.01281	0.00707
3132	0.05435	6.62439	0.97443	0.01791	0.00473
3133	0.06186	7.81264	0.98702	0.04166	0.00256
3134	0.03262	9.40817	0.99347	0.02247	0.00135
3135	0.0229	9.93952	0.99073	0.01155	0.00071
3136	0.01524	9.21026	0.99254	0.0067	0.00051
3137	0.00917	8.7013	0.99618	0.00482	0.00044
3138	0.01225	8.46152	0.99402	0.00592	0.0004
3139	0.00735	9.24565	0.99677	0.00394	0.00023
3140	0.00626	9.67738	0.99747	0.00363	0.00014
3141	0.87991	6.52574	0.66823	0.00191	0.02119
3142	0.98234	5.89443	0.83408	0.32166	0.01442
3143	0.52402	6.96644	0.91586	0.19091	0.00744
3144	0.26656	7.77977	0.95725	0.0993	0.00384
3145	0.39953	6.14624	0.84315	0.05122	0.01037
3146	0.18668	5.86684	0.99991	0.15595	0.00463
3147	0.12601	6.96951	0.99785	0.10724	0.00258
3148	0.07525	8.01243	0.99534	0.06213	0.00139
3149	0.04298	8.77025	0.99321	0.03191	0.00074
3150	0.21007	5.60387	0.88373	0.01709	0.06044
3151	0.82235	6.23533	0.94157	0.35445	0.03097
3152	0.42282	8.05803	0.97023	0.18814	0.01552
3153	0.23894	9.60017	0.95985	0.0943	0.00777
3154	0.13624	9.58449	0.96419	0.04767	0.00399
3155	0.33377	6.64969	0.82817	0.02448	0.01865
3156	0.35697	6.56471	0.91285	0.15849	0.01049
3157	0.19401	7.59844	0.95445	0.0924	0.00545
3158	0.09971	8.72456	0.97566	0.04734	0.0028
3159	0.32924	5.89499	0.82444	0.02661	0.0865
3160	0.33593	6.28714	0.90263	0.12902	0.04449
3161	0.25017	8.02296	0.95102	0.13239	0.02228
3162	0.12743	10.75262	0.97325	0.06626	0.01114
3163	0.36985	9.26209	0.81412	2e-05	0.00013
3164	0.18589	7.40889	0.90666	0.00057	0.00278
3165	0.12932	7.41559	0.94989	0.02955	0.00186
3166	0.0997	8.70231	0.97031	0.04319	0.00096
3167	0.42577	7.02	0.74669	0.02164	0.00359
3168	0.45284	6.52969	0.86775	0.17692	0.00307
3169	0.24208	7.32097	0.9338	0.10376	0.00173
3170	0.1269	8.04708	0.96305	0.05384	0.00096
3171	0.21224	5.84521	0.88169	0.0286	0.01561
3172	0.29761	6.73835	0.94069	0.1559	0.00826
3173	0.15792	8.16591	0.96984	0.0864	0.00428
3174	0.28339	6.33084	0.86856	0.04917	0.01959
3175	0.26241	6.39519	0.93305	0.12089	0.01079
3176	0.14466	7.24021	0.96449	0.0716	0.00578
3177	0.16178	5.88429	0.9222	0.04744	0.011
3178	0.17311	6.8599	0.95275	0.09611	0.00576
3179	0.08965	8.63797	0.97431	0.04906	0.00293
3180	0.00877	9.66339	0.99398	0.00269	0.00041
3181	0.08176	6.91107	0.93268	0.00382	0.02673
3182	0.47963	7.08435	0.92254	0.20007	0.0138
3183	0.55792	5.79623	0.7847	0.10144	0.01393
3184	0.35059	5.28618	0.88877	0.10837	0.01328
3185	0.28659	6.59796	0.9378	0.14103	0.00687
3186	0.18168	7.65388	0.93681	0.07144	0.00359
3187	0.09748	8.42013	0.96219	0.03603	0.00194
3188	0.10174	7.12994	0.94533	0.01835	0.0028
3189	0.07605	6.38822	0.97205	0.03301	0.00363
3190	0.04054	7.33613	0.98534	0.01832	0.00206
3191	0.04228	7.83807	0.98608	0.02394	0.00119
3192	0.11806	5.85753	0.92389	0.01235	0.01281
3193	0.15258	6.71485	0.96175	0.08725	0.00669
3194	0.09137	8.15935	0.9797	0.05676	0.00339
3195	0.06009	9.97442	0.97581	0.02842	0.00171
3196	0.1126	8.6152	0.93096	0.01429	0.00207
3197	0.01309	4.25687	0.99984	0.01276	0.01829
3198	0.06284	6.18528	0.99989	0.05771	0.00937
3199	0.03815	8.20328	0.99814	0.0337	0.00474
3200	0.02147	10.02099	0.99679	0.01696	0.00238
3201	0.83292	7.56836	0.66256	0.00854	0.00631
3202	0.43647	4.48434	0.83113	0.02351	0.13519
3203	0.81221	5.1454	0.91524	0.3464	0.06955
3204	0.49969	6.42196	0.95651	0.25016	0.03507
3205	0.38542	7.58413	0.87049	0.12548	0.01766
3206	0.19475	8.25955	0.93336	0.06288	0.00891
3207	0.09958	7.14497	0.96647	0.03344	0.0058
